3.185041214344701110e+00 3.812348720959376269e+00 1.334889614085870235e+01 3.746602419992874022e+00 5.256625693444737735e+00 1.840426628864247016e+00 -2.883923927549996713e-01 1.555120152329256156e+00 1.555120152329256156e+00 2.452935737420769868e+00
7.499713987515300495e+00 3.494076619927338534e+00 -2.909683243720151413e-01 2.821082632995047135e+00 5.250847422168722467e+00 1.434282810208649783e+00 3.619779025250853710e+00 -1.644574522433919772e-01 -1.644574522433919772e-01 6.634281195987546731e+00
4.216295421118992692e+00 5.403709226119561393e+00 6.655258949588072070e+00 1.811424683542872227e+00 5.123725454096375920e+00 1.921655392595366552e+00 -1.133996426950361069e-01 1.398794915549925078e+00 1.398794915549925078e+00 2.826271367148059169e-02
6.492166774000187601e+00 4.448892923023450408e+00 -4.172633657167441057e-01 2.989358957903743175e+00 5.094834097716296917e+00 3.783088817040972107e-01 -5.506872600838156467e-02 7.003040292560541724e-02 7.003040292560541724e-02 -2.063830628203860984e-01
4.477072346969962702e+00 5.755483653576023428e+00 1.140375477534912196e+00 4.966605775580918980e+00 5.048607927508171223e+00 1.346225905107388821e-01 -8.717015596215450524e-01 -3.603612661388689631e+00 -3.603612661388689631e+00 1.956163147550601611e+00
6.646262230184851738e+00 3.628085925625038399e+00 8.791679966217143261e-02 3.494187932629830406e+00 5.019716571128093108e+00 2.002884156326485865e+00 2.628153441577726568e+00 9.298192052119301776e-01 9.298192052119301776e-01 2.533264922165733068e+00
2.023398544644924524e+00 3.628085925625038399e+00 1.802181267061367009e+01 1.348664790043958561e+00 4.933042501987856987e+00 1.515511573939769319e+00 2.628153441577726568e+00 1.164307060380926906e+00 1.164307060380926906e+00 1.066200337612980942e+00
4.832677245857650128e+00 2.773776601802202091e+00 7.876111015920451486e+00 2.568668145632003519e+00 4.788585720087464637e+00 2.158513542418583342e-01 1.199240240515820344e-01 4.608434948739346670e-01 4.608434948739346670e-01 -7.743358204557647395e-02
5.603154526780970812e+00 4.348385943750175286e+00 -3.837824168255743462e-02 3.283842526493960801e+00 4.719246464775275207e+00 2.165341683788724936e+00 3.736440858624162864e+00 9.298192052119301776e-01 9.298192052119301776e-01 7.329762821805782202e+00
9.447303513522754548e-01 9.926523293416931182e+00 -2.067716301421959613e-01 5.092813019262441010e+00 4.592124496702930436e+00 1.028138991553052772e+00 9.948877743513999672e-01 -2.274848148764370137e+00 -2.274848148764370137e+00 1.636960334485089374e+00
7.701223430218322896e+00 2.237739379011402185e+00 -2.488699772571055513e-01 4.452327200156581261e-02 4.545898326494804742e+00 2.084112920057605400e+00 3.853102691997472018e+00 7.734939684325976561e-01 7.734939684325976561e-01 2.317644478902936900e+00
1.691500639016417340e+00 5.487465042180624586e+00 1.002312671878084238e+01 2.526599064404829509e+00 4.482337342458632357e+00 -1.090637006826194189e-01 9.948877743513999672e-01 1.481930213152716780e-01 1.481930213152716780e-01 -1.429652853901518528e-01
4.050346468304739211e+00 3.427071967078489045e+00 6.192177131324067219e+00 2.652806308086351095e+00 4.418776358422459083e+00 -5.964362830693360484e-01 9.365568576647455012e-01 -7.115957809710530269e-01 -7.115957809710530269e-01 1.445286389602433719e-01
